"","kTotal","kWithin","kOut","kDiff"
"NATL1A_941",2470.92781220892,1508.16020171862,962.767610490294,545.392591228329
"NATL1A_1385",1966.91185132457,1334.06671121689,632.845140107674,701.22157110922
"S0430-3_30",79.7885153573245,58.5623507215826,21.2261646357419,37.3361860858408
"NATL1A_1484",2724.92735052859,1566.85585784785,1158.07149268074,408.784365167118
"EZ55_28_59",2416.62531394583,2281.11154638299,135.513767562842,2145.59777882015
"NATL1A_1660",2662.26708568909,1574.52359426452,1087.74349142457,486.780102839951
"NATL1A_1742",2569.23053312642,1588.44003373595,980.79049939047,607.649534345478
"NATL1A_1205",2656.02945146166,1559.92351554484,1096.10593591682,463.817579628015
"NATL1A_1157",2634.45748475537,1527.45833268415,1106.99915207121,420.45918061294
"NATL1A_181",2668.12340731702,1558.60899650172,1109.5144108153,449.094585686417
"NATL1A_566",2550.87927194585,1474.11439337514,1076.76487857071,397.349514804426
"NATL1A_1622",2305.59217295654,1517.32504678429,788.26712617225,729.057920612044
"EZ55_21_10",1099.20730874577,1087.81893994992,11.3883687958498,1076.43057115407
"NATL1A_1633",2544.1627000163,1580.79602927187,963.366670744434,617.429358527435
"NATL1A_140",2114.4869445072,1363.17555838827,751.311386118938,611.864172269328
"NATL1A_1045",2223.40626291307,1478.27603294099,745.130229972083,733.145802968906
"NATL1A_607",2396.26535218158,1524.80525773577,871.460094445811,653.345163289956
"NATL1A_1461",2647.90888488769,1583.51277100369,1064.396113884,519.116657119686
"NATL1A_1306",2507.16586199864,1574.88378756042,932.282074438215,642.601713122209
"NATL1A_682",2569.18321805997,1567.82555204086,1001.35766601911,566.467886021743
"NATL1A_266",2515.94571633141,1575.68101425588,940.264702075522,635.416312180362
"NATL1A_747",1928.7040522596,1340.80139628945,587.902655970153,752.898740319293
"NATL1A_834",2419.73517772176,1547.2869288003,872.448248921467,674.838679878829
"NATL1A_1653",1965.16730770166,1155.48126972516,809.686037976496,345.795231748665
"NATL1A_264",2601.34650068885,1536.38332621436,1064.9631744745,471.420151739859
"NATL1A_1806",2657.69008004082,1556.86607494726,1100.82400509355,456.042069853708
"NATL1A_1542",1616.73679982046,1113.35098774331,503.385812077156,609.965175666149
"EZ55_13_84",2648.37256563706,2498.60396876549,149.76859687157,2348.83537189392
"EZ55_18_33",2541.47653808061,2333.89413741668,207.582400663926,2126.31173675276
"NATL1A_1725",2420.3147336324,1489.92651547242,930.388218159984,559.538297312435
"NATL1A_1801",2639.2873693888,1596.7573776307,1042.5299917581,554.227385872605
"NATL1A_1498",2563.95363782099,1474.81367108622,1089.13996673477,385.673704351455
"NATL1A_351",2785.99083545021,1551.82931883397,1234.16151661624,317.667802217728
"NATL1A_1746",2539.14506012224,1556.75128511104,982.3937750112,574.357510099835
"NATL1A_375",2654.53840688795,1599.13057062733,1055.40783626062,543.722734366712
"EZ55_60_50",2628.34343303982,2477.13587479476,151.207558245063,2325.9283165497
"NATL1A_1398",2666.57634151348,1558.930627796,1107.64571371748,451.284914078519
"NATL1A_702",2637.44163337353,1549.09002353813,1088.3516098354,460.738413702729
"NATL1A_1253",2122.52456818765,1450.86539628457,671.659171903086,779.206224381481
"NATL1A_1182",2532.48949466245,1528.78020944914,1003.70928521331,525.07092423583
"NATL1A_96",2636.42057764086,1438.17781674903,1198.24276089183,239.935055857203
"NATL1A_1781",2675.05077382527,1436.96191451666,1238.08885930861,198.873055208049
"NATL1A_852",2531.84031446018,1580.52249213365,951.317822326527,629.204669807124
"NATL1A_574",2579.8866089652,1557.62086986691,1022.26573909829,535.355130768629
"NATL1A_152",2653.51316106785,1589.21160757696,1064.30155349089,524.910054086071
"NATL1A_27",2564.38259186688,1579.0206701695,985.361921697378,593.658748472127
"NATL1A_1044",2201.50802124432,1511.66274151304,689.845279731273,821.817461781772
"NATL1A_1053",2302.55568675748,1359.73080329501,942.824883462468,416.905919832541
"NATL1A_1517",2429.78132060645,1048.69043019365,1381.0908904128,-332.400460219159
"NATL1A_361",1432.63154869787,1045.978835233,386.652713464868,659.326121768129
"EZ55_28_44",2919.10000569776,2754.90264997219,164.197355725576,2590.70529424661
"NATL1A_948",2530.36194237502,1580.25632157679,950.105620798235,630.150700778553
"NATL1A_644",2485.0753276019,1523.65511698651,961.420210615389,562.234906371124
"NATL1A_56",2584.89364049639,1593.10073057362,991.792909922775,601.30782065084
"NATL1A_996",2537.90869746517,1541.46603005254,996.442667412632,545.023362639905
"NATL1A_1423",2321.55578731647,1474.86496910717,846.690818209305,628.174150897862
"NATL1A_720",2514.58285366055,1586.78922963301,927.793624027543,658.995605605467
"NATL1A_491",2538.24412900287,1580.34008784257,957.904041160306,622.436046682262
"NATL1A_942",2649.59795120327,1461.09087536439,1188.50707583889,272.5837995255
"NATL1A_901",2739.60241253738,1474.78391084571,1264.81850169167,209.965409154038
"NATL1A_1387",2751.85169492795,1463.54937157629,1288.30232335166,175.247048224622
"NATL1A_1264",2542.56624923044,1561.55064336333,981.015605867107,580.535037496222
"NATL1A_1748",2510.91854374776,1569.60835603885,941.310187708904,628.298168329949
"NATL1A_762",2274.07750728858,1375.27964017188,898.797867116699,476.481773055179
"NATL1A_1160",2234.80123517283,1410.27132631366,824.52990885917,585.741417454494
"S0430-3_36",75.9069453909447,58.4558743751887,17.451071015756,41.0048033594327
"NATL1A_230",2540.73014210371,1583.07831668158,957.65182542213,625.426491259445
"NATL1A_979",721.686600133875,451.113286004201,270.573314129674,180.539971874528
"NATL1A_544",2553.84275695977,1467.14256813934,1086.70018882043,380.442379318905
"NATL1A_9",2582.57587686812,1589.69758040984,992.878296458285,596.819283951552
"NATL1A_536",2386.78756082328,1540.08316369405,846.704397129226,693.378766564825
"EZ55_5_1",2552.10880369263,2433.03175291897,119.077050773657,2313.95470214531
"NATL1A_1507",2393.34825473895,1506.89007180925,886.458182929708,620.431888879539
"EZ55_65_67",3019.19342585354,2812.92261598199,206.270809871559,2606.65180611043
"NATL1A_841",2523.50518387087,1503.05597958161,1020.44920428926,482.606775292344
"NATL1A_600",2460.80900908798,1510.23344473911,950.575564348875,559.657880390235
"NATL1A_795",2428.17711197435,1560.18689997973,867.99021199462,692.196687985112
"NATL1A_307",2651.46832184484,1594.27886805287,1057.18945379196,537.089414260907
"NATL1A_537",2649.62256115823,1567.13641488512,1082.48614627311,484.650268612004
"NATL1A_616",2706.07526292472,1592.86874411822,1113.2065188065,479.662225311727
"NATL1A_939",2410.52663212705,1398.77543046066,1011.75120166639,387.024228794276
"NATL1A_1535",2101.93091799007,1375.32707828993,726.60383970014,648.723238589788
"NATL1A_1273",2613.80291776609,1594.03369253977,1019.76922522632,574.264467313455
"S0430-3_39",80.6851214123864,58.5144159969724,22.170705415414,36.3437105815584
"EZ55_4_69",2845.41928318106,2655.57134037683,189.847942804232,2465.7233975726
"NATL1A_675",2788.11467346304,1417.00073147374,1371.11394198931,45.8867894844266
"NATL1A_339",2353.23145287954,1484.24409125606,868.987361623477,615.256729632588
"NATL1A_865",2455.2041048322,1338.50803922885,1116.69606560335,221.8119736255
"NATL1A_1320",875.842202537649,709.66648554271,166.17571699494,543.49076854777
"NATL1A_1736",2723.35498014844,1582.48690828393,1140.86807186451,441.618836419419
"NATL1A_38",2382.65579766276,1455.4002235817,927.255574081056,528.144649500646
"NATL1A_538",2568.53364498347,1580.72919712171,987.804447861765,592.924749259942
"NATL1A_829",2555.1167698099,1563.10154826391,992.015221545996,571.086326717912
"NATL1A_572",2240.22369792429,1466.93528760339,773.288410320903,693.646877282485
"NATL1A_1433",2521.74389654719,1537.09929036425,984.644606182947,552.454684181298
"NATL1A_123",2571.30664822446,1541.38156730044,1029.92508092402,511.456486376426
"NATL1A_1878",2659.34008176278,1554.94253837041,1104.39754339237,450.54499497804
"EZ55_31_119",2108.85906707184,2055.02313020761,53.8359368642314,2001.18719334338
"NATL1A_377",2480.01676162512,1585.64989362531,894.366867999805,691.283025625509
"EZ55_59_23",1748.180490493,1692.4124467892,55.768043703793,1636.64440308541
"EZ55_17_34",2851.91242578488,2623.82088512991,228.091540654974,2395.72934447493
"NATL1A_461",2650.04616381485,1528.8862105903,1121.15995322455,407.726257365746
"NATL1A_206",2601.23229468866,1583.57359666616,1017.6586980225,565.914898643657
"NATL1A_300",2524.90661916564,1593.80771473208,931.098904433563,662.708810298517
"NATL1A_275",2452.66477470246,1539.05334552761,913.611429174852,625.441916352753
"NATL1A_154",2394.05949093156,1543.55880058394,850.500690347621,693.058110236317
"NATL1A_161",2753.69672809022,1552.544850896,1201.15187719421,351.392973701788
"S0430-3_19",75.7604147329742,58.6349508834029,17.1254638495714,41.5094870338315
"NATL1A_1168",2384.67690799594,1482.44609083613,902.230817159804,580.21527367633
"NATL1A_1520",2350.00003941434,1373.59869104619,976.40134836815,397.19734267804
"S0430-3_33",78.1060777596517,58.3684182710024,19.7376594886493,38.630758782353
"NATL1A_925",1707.75346104966,1284.1156165793,423.637844470364,860.477772108933
"NATL1A_220",2554.08870802934,1524.86326467818,1029.22544335116,495.637821327023
"NATL1A_1261",2344.21702780301,1466.34841099508,877.86861680793,588.479794187147
"NATL1A_226",2353.83113312914,1379.41531298528,974.415820143854,404.999492841429
"NATL1A_575",2770.11819920857,1585.11494666557,1185.00325254299,400.11169412258
"NATL1A_1083",1598.603288442,1053.90782506785,544.695463374155,509.212361693692
"NATL1A_1257",2429.98891394832,1500.29342757518,929.695486373138,570.597941202045
"NATL1A_508",2644.51508542636,1601.75563377399,1042.75945165237,558.996182121614
"EZ55_2_8",2599.86050382854,2457.82643012943,142.034073699108,2315.79235643033
"S0430-3_24",81.7306181961126,57.9734758946568,23.7571423014558,34.216333593201
"NATL1A_229",2826.57549414877,1546.61658084188,1279.95891330689,266.657667534985
"NATL1A_885",2233.4987931445,1483.36441600365,750.134377140846,733.230038862805
"NATL1A_251",2632.45093770411,1585.95297255902,1046.49796514509,539.455007413927
"NATL1A_782",2126.54702543779,1338.42732075893,788.119704678866,550.30761608006
"NATL1A_897",2935.11663465789,1416.62199454334,1518.49464011455,-101.872645571219
"NATL1A_1654",2621.58776068326,1525.39467569301,1096.19308499025,429.201590702762
"EZ55_21_38",1999.19372385626,1892.38727620651,106.806447649754,1785.58082855676
"NATL1A_1010",2064.05032562918,1362.57341447777,701.476911151407,661.096503326364
"S0430-3_3",74.6101571701141,58.6739474098932,15.9362097602209,42.7377376496723
"NATL1A_797",2740.92454626673,1565.43673958751,1175.48780667922,389.948932908291
"NATL1A_389",2271.51230667109,1499.0948617138,772.41744495729,726.677416756507
"NATL1A_1812",2538.47667273474,1505.57045320539,1032.90621952935,472.664233676034
"EZ55_60_308",2115.55698141034,1985.27945836733,130.277523043012,1855.00193532432
"NATL1A_1879",2122.84718780901,1227.91078201437,894.936405794642,332.97437621973
"NATL1A_1488",2798.31715258035,1465.91029374863,1332.40685883172,133.503434916905
"NATL1A_488",2607.92052410084,1590.30654527033,1017.61397883052,572.692566439811
"NATL1A_1215",2600.93092111808,1567.06861476274,1033.86230635533,533.206308407411
"NATL1A_260",2614.66738824392,1610.15309628912,1004.5142919548,605.63880433432
"NATL1A_917",2580.26475392839,1553.21573926084,1027.04901466755,526.166724593295
"S0430-3_45",75.436076459922,58.1189064388514,17.3171700210706,40.8017364177808
"EZ55_7_21",2398.61254817316,2267.06347100959,131.549077163567,2135.51439384602
"NATL1A_1494",2528.9502424526,1574.88239303559,954.067849417,620.814543618595
"NATL1A_232",2491.58028731725,1568.67182925879,922.908458058459,645.763371200333
"NATL1A_770",2796.74259857993,1582.73153204727,1214.01106653266,368.720465514614
"NATL1A_121",2747.77301785077,1513.44544938434,1234.32756846643,279.117880917915
"NATL1A_88",2612.99371992824,1560.16693745642,1052.82678247182,507.3401549846
"NATL1A_1499",2641.60550605303,1550.54384669502,1091.06165935802,459.482187337001
"NATL1A_50",2412.05182987185,1515.90717493063,896.144654941223,619.762519989404
"NATL1A_898",2671.40866026739,1569.57594974726,1101.83271052013,467.743239227129
"NATL1A_255",2665.73439595321,1534.47754826221,1131.256847691,403.22070057121
"NATL1A_1282",2688.28119458508,1584.44868451655,1103.83251006853,480.616174448016
"NATL1A_921",2383.23425709531,1551.63679478212,831.597462313192,720.039332468928
"NATL1A_1084",428.579675187155,359.369646442859,69.2100287442954,290.159617698564
"NATL1A_1025",2378.60719012281,1455.88672688609,922.720463236721,533.166263649367
"NATL1A_642",2186.76507772689,1394.39735445009,792.367723276802,602.029631173283
"EZ55_60_108",1925.43490531731,1856.43563622478,68.9992690925314,1787.43636713225
"NATL1A_158",2680.75441411051,1583.84167963297,1096.91273447754,486.928945155422
"NATL1A_322",2688.12120388492,1580.19369459521,1107.9275092897,472.266185305515
"NATL1A_1620",2372.18314174482,1487.64697325117,884.53616849365,603.110804757521
"NATL1A_1292",2623.95227054212,1516.60772646345,1107.34454407867,409.263182384771
"NATL1A_928",448.262306218855,272.373330176264,175.88897604259,96.4843541336744
"NATL1A_1114",2371.44035492154,1546.80196930949,824.638385612045,722.163583697448
"S0430-3_29",71.5026420684811,58.2073693820752,13.2952726864059,44.9120966956692
"NATL1A_1675",2414.58472128247,1562.15736734789,852.427353934585,709.730013413301
"NATL1A_632",2341.93970920181,1493.35894809207,848.580761109747,644.778186982322
"NATL1A_599",2275.67277007033,1525.20318626044,750.46958380989,774.733602450553
"S0430-3_56",76.029169415141,58.7294745127822,17.2996949023588,41.4297796104234
"NATL1A_384",2447.87954139988,1536.82958354223,911.049957857654,625.779625684575
"NATL1A_454",2656.27035589676,1574.34725416884,1081.92310172791,492.424152440934
"NATL1A_895",2578.56532725341,1377.30344284499,1201.26188440842,176.041558436579
"NATL1A_561",2751.23942854591,1563.81317201049,1187.42625653542,376.386915475069
"S0430-3_6",78.8965962265258,58.6790840354204,20.2175121911054,38.4615718443151
"NATL1A_1034",2573.90354983825,1581.91857048417,991.984979354083,589.933591130086
"NATL1A_1435",2561.31333739534,1572.97213668235,988.341200712992,584.630935969356
"NATL1A_1074",2029.46644256366,1438.52193122627,590.944511337394,847.577419888872
"NATL1A_1224",2454.44276086597,1554.96158504922,899.481175816754,655.480409232465
"NATL1A_814",2640.05652103101,1540.99605938497,1099.06046164604,441.935597738923
"EZ55_14_60",2548.50376759664,2413.11986253929,135.383905057349,2277.73595748194
"NATL1A_301",2647.01059106167,1522.58117211249,1124.42941894918,398.151753163305
"NATL1A_150",2653.55023199768,1548.08738829562,1105.46284370207,442.624544593553
"NATL1A_773",2678.02842771123,1603.45554608636,1074.57288162487,528.882664461491
"NATL1A_968",2456.32959774839,1526.69656906792,929.63302868047,597.063540387453
"NATL1A_1009",2876.64601771058,1553.41007133489,1323.23594637569,230.174124959205
"NATL1A_796",2785.38291279308,1572.39361648396,1212.98929630911,359.40432017485
"NATL1A_25",2598.03363434548,1586.3915817173,1011.64205262818,574.749529089122
"NATL1A_295",2522.10354556578,1489.72726298221,1032.37628258358,457.350980398634
"NATL1A_437",2573.54790185959,1548.06121307794,1025.48668878165,522.574524296294
"NATL1A_1371",2313.97549212512,1522.24804325097,791.727448874154,730.520594376814
"NATL1A_209",2323.31630239017,1540.78989775653,782.526404633634,758.263493122897
"NATL1A_1476",2308.23322322906,1370.53722517467,937.695998054388,432.84122712028
"NATL1A_149",2609.13629525325,1574.48503573575,1034.65125951749,539.833776218258
"NATL1A_434",2384.25929215878,1545.87974910859,838.379543050192,707.500206058398
"S0430-3_38",75.3959388017313,58.6251351839743,16.770803617757,41.8543315662172
"NATL1A_95",2663.72341934498,1463.86510281665,1199.85831652833,264.006786288321
"NATL1A_745",2378.69804265548,1558.55607133991,820.141971315569,738.414100024345
"NATL1A_1123",553.924512154373,476.361966643267,77.5625455111066,398.79942113216
"EZ55_43_129",2783.15240181773,2616.464661576,166.687740241728,2449.77692133427
"EZ55_29_7",2266.45292709818,2160.0426734221,106.410253676073,2053.63241974603
"EZ55_70_155",2359.13343418919,2235.96533119633,123.16810299286,2112.79722820347
"NATL1A_1309",268.694068976281,220.153565189251,48.5405037870301,171.613061402221
"NATL1A_1031",2526.5824458229,1480.27513538435,1046.30731043854,433.967824945812
"EZ55_43_38",2081.30018993436,2005.0999592557,76.2002306786551,1928.89972857705
"NATL1A_628",2594.0935716434,1566.12150832117,1027.97206332223,538.14944499894
"NATL1A_1487",2652.18336495954,1558.41426818252,1093.76909677702,464.645171405497
"NATL1A_723",2602.18600090929,1560.95083713895,1041.23516377034,519.715673368613
"NATL1A_1637",2091.2496199182,1470.27586291962,620.973756998586,849.302105921031
"S0430-3_18",71.4286861859691,57.9466608764987,13.4820253094704,44.4646355670283
"NATL1A_801",2553.33324581913,1584.80521303135,968.528032787775,616.27718024358
"NATL1A_436",2344.05586483377,1535.90741608208,808.148448751688,727.758967330395
"NATL1A_1850",2764.30139120924,1537.55906079231,1226.74233041693,310.816730375374
"S0430-3_41",78.8328211019307,58.1937845804925,20.6390365214382,37.5547480590543
"NATL1A_1667",2417.53062721027,1535.43159843153,882.099028778737,653.332569652797
"NATL1A_626",2500.84487215684,1558.50008301607,942.344789140769,616.155293875301
"NATL1A_1477",2671.38722531497,1468.27654513689,1203.11068017808,265.165864958811
"NATL1A_1015",1501.37260800388,1067.1067780308,434.265829973074,632.840948057728
"NATL1A_530",2365.64941989827,1499.44237296067,866.207046937597,633.235326023073
"NATL1A_1624",2503.60891656849,1532.73838270518,970.870533863314,561.867848841866
"EZ55_44_6",3009.90293815676,2741.70296505253,268.199973104231,2473.5029919483
"NATL1A_1216",2397.49697526638,1332.08843096808,1065.4085442983,266.679886669776
"S0430-3_28",66.7928239380957,56.495053391942,10.2977705461537,46.1972828457883
"NATL1A_1422",2407.60329160802,1515.17227971676,892.431011891266,622.741267825493
"NATL1A_61",2321.64816735894,1438.84505751951,882.803109839429,556.041947680081
"NATL1A_24",2655.0260338843,1568.16657298366,1086.85946090064,481.307112083022
"NATL1A_1089",1457.41139964688,929.229450962977,528.181948683901,401.047502279076
"NATL1A_1072",1967.27818501273,1251.9782229986,715.299962014133,536.678260984465
"EZ55_7_23",2424.89833072519,2308.06530723864,116.833023486548,2191.23228375209
"NATL1A_534",2538.43157937521,1569.20605795535,969.225521419861,599.98053653549
"NATL1A_1721",1689.48829163107,1173.67038266227,515.817908968806,657.852473693459
"NATL1A_1011",1986.73750074445,1384.83554894463,601.901951799825,782.933597144804
"NATL1A_889",2044.07314600405,1449.17689513979,594.896250864259,854.280644275533
"NATL1A_1512",2742.57195444296,1593.61926916422,1148.95268527874,444.666583885482
"NATL1A_1761",2527.18033177919,1591.91590881932,935.264422959867,656.651485859455
"EZ55_2_88",2989.61076274062,2797.18293986473,192.427822875885,2604.75511698885
"NATL1A_755",2608.23054558109,1517.09137532673,1091.13917025437,425.952205072364
"NATL1A_1515",2559.86605813632,1572.43803626024,987.428021876074,585.010014384167
"NATL1A_542",2440.88865570829,1453.53256702543,987.35608868286,466.176478342572
"NATL1A_496",2253.78941155055,1518.41608586707,735.37332568348,783.042760183586
"NATL1A_401",2593.70715209294,1530.25647271223,1063.4506793807,466.805793331527
"NATL1A_899",2770.07988054358,1591.25222315618,1178.82765738739,412.424565768792
"NATL1A_1778",2605.50712101576,1589.17796366608,1016.32915734969,572.848806316393
"NATL1A_503",2712.35245644355,1558.66051824969,1153.69193819386,404.968580055835
"NATL1A_374",2531.14443932013,1573.56408368615,957.580355633979,615.983728052168
"EZ55_43_135",2038.92794386336,1957.74267340771,81.1852704556447,1876.55740295207
"NATL1A_318",2638.09806093761,1567.09691034101,1071.0011505966,496.095759744408
"NATL1A_1486",2591.20621550349,1576.79050547713,1014.41571002636,562.374795450763
"EZ55_39_106",2508.09738668874,2368.34481627895,139.752570409792,2228.59224586916
"NATL1A_487",2597.86852200244,1603.08388549479,994.784636507651,608.299248987138
"NATL1A_1543",2375.2448320409,1398.23994022135,977.004891819544,421.235048401808
"NATL1A_378",2427.58028264294,1481.90767553586,945.672607107078,536.235068428784
"NATL1A_449",2430.63119509662,1540.74564180062,889.885553295998,650.860088504623
"S0430-3_37",78.3072880654766,58.6042131494104,19.7030749160662,38.9011382333443
"NATL1A_1181",2122.67915053953,1457.86469226107,664.814458278465,793.050233982603
"NATL1A_1093",2494.18569406493,1309.65526660563,1184.5304274593,125.124839146329
"NATL1A_671",2439.27920691478,1522.72557888335,916.553628031425,606.171950851927
"NATL1A_1108",1719.49633350407,1299.24431152291,420.252021981154,878.992289541758
"NATL1A_1496",2589.14448292815,1594.81155812324,994.332924804912,600.478633318327
"NATL1A_603",2503.04459247662,1522.10510881812,980.939483658501,541.165625159615
"NATL1A_547",1320.26695403667,979.000717385332,341.26623665134,637.734480733992
"NATL1A_708",2632.94601132045,1578.8792711093,1054.06674021115,524.812530898153
"NATL1A_134",2356.41469713176,1451.95456565176,904.460131479996,547.494434171765
"NATL1A_1276",2775.26358067761,1564.14149280717,1211.12208787044,353.019404936729
"NATL1A_704",2465.79549839694,1549.60862825473,916.186870142214,633.421758112513
"NATL1A_1219",1578.12292147765,1112.78865723087,465.334264246782,647.454392984088
"NATL1A_1842",2590.04731710179,1580.56552600004,1009.48179110175,571.083734898285
"NATL1A_197",2674.76186093398,1591.42792982152,1083.33393111246,508.093998709062
"NATL1A_91",2460.38921245796,1480.40675691748,979.982455540483,500.424301376993
"NATL1A_1183",1324.82221171581,1021.07457468143,303.747637034382,717.326937647045
"NATL1A_133",2635.7695434235,1576.00889372068,1059.76064970282,516.248244017858
"NATL1A_880",1693.14559505536,1205.4563792455,487.689215809865,717.767163435634
"NATL1A_498",2452.22217012865,1562.50375837278,889.71841175587,672.78534661691
"NATL1A_471",2421.01161430072,1517.43078872559,903.580825575128,613.849963150464
"NATL1A_569",2651.35641108306,1574.18281573491,1077.17359534815,497.009220386763
"NATL1A_1099",2434.98614086947,1563.04515317535,871.94098769412,691.104165481234
"NATL1A_641",2237.84757534922,1457.19296474233,780.654610606893,676.538354135438
"NATL1A_719",2506.70631512015,1536.79810417301,969.908210947141,566.889893225869
"NATL1A_77",2370.43976931863,1404.8515638549,965.588205463731,439.263358391167
"NATL1A_1730",2640.25972366634,1585.48808872664,1054.7716349397,530.716453786945
"EZ55_29_33",1566.75703006675,1529.22187234095,37.5351577257979,1491.68671461515
"NATL1A_712",2366.86331803231,1467.73487681399,899.128441218318,568.606435595673
"NATL1A_1176",2415.26795046037,1500.02298383624,915.244966624125,584.778017212117
"NATL1A_192",2776.48928414194,1558.7751738978,1217.71411024414,341.061063653668
"NATL1A_526",2520.36812379367,1571.48465300046,948.883470793215,622.60118220724
"NATL1A_60",1661.01750739451,1275.05217363815,385.965333756357,889.086839881791
"NATL1A_1551",2232.71887385332,1490.47686159266,742.242012260663,748.234849331994
"NATL1A_1026",2513.21187116173,1519.90777303163,993.304098130097,526.603674901533
"NATL1A_953",2147.75429389903,1451.64988349794,696.10441040109,755.545473096845
"NATL1A_955",2696.57335015094,1022.61832468828,1673.95502546266,-651.336700774385
"EZ55_21_20",2350.8835976215,2242.02246774946,108.86112987204,2133.16133787742
"NATL1A_1221",2071.00612627585,1368.84277183925,702.163354436601,666.679417402648
"EZ55_21_21",3223.84217463415,2840.35954506401,383.482629570135,2456.87691549388
"NATL1A_927",505.274047874606,309.219940498649,196.054107375957,113.165833122693
"NATL1A_223",2642.39543255975,1581.77556964607,1060.61986291368,521.15570673239
"NATL1A_1085",2245.17796238453,1406.49177197553,838.686190409002,567.805581566525
"NATL1A_594",2573.91185081594,1593.76247450968,980.149376306261,613.613098203417
"NATL1A_1732",2581.95724939946,1590.38876381142,991.56848558804,598.820278223384
"NATL1A_236",2359.28254680036,1535.51227873614,823.770268064221,711.742010671916
"NATL1A_1447",2555.0750477011,1588.74969295444,966.325354746658,622.424338207784
"NATL1A_1104",1078.78191703696,668.898407083958,409.883509953001,259.014897130956
"NATL1A_1659",2645.59134418903,1599.91219867228,1045.67914551675,554.233053155524
"NATL1A_259",2525.17835379091,1586.36666177111,938.811692019806,647.554969751302
"NATL1A_1411",2452.85306694036,1564.26067964719,888.592387293168,675.668292354025
"EZ55_34_26",2339.70998365183,2247.72740155688,91.9825820949541,2155.74481946193
"NATL1A_1669",2541.16791602513,1589.04659950172,952.121316523411,636.925282978308
"EZ55_49_13",2099.80792834122,1992.62715275742,107.180775583801,1885.44637717362
"NATL1A_174",2722.11553075213,1554.85132008975,1167.26421066238,387.587109427363
"NATL1A_54",2595.34893767989,1567.33448688018,1028.01445079971,539.320036080476
"NATL1A_1396",2701.7454830984,1310.95707223394,1390.78841086446,-79.8313386305222
"EZ55_58_48",2316.61657429668,2219.6015166065,97.0150576901792,2122.58645891632
"NATL1A_1068",1928.93547812661,1154.3987910799,774.536687046716,379.862104033181
"NATL1A_484",2463.25058040863,1526.19024754665,937.060332861976,589.129914684675
"NATL1A_697",2686.82258747116,1574.82301025085,1111.99957722031,462.823433030534
"NATL1A_489",2483.37961490197,1543.14896680712,940.230648094849,602.918318712275
"NATL1A_1133",2159.67409607929,1453.9731723819,705.700923697397,748.2722486845
"NATL1A_408",2512.80697565802,1516.5240124389,996.282963219124,520.241049219777
"NATL1A_681",2296.94557243546,1143.45341710396,1153.4921553315,-10.0387382275471
"NATL1A_435",2220.60125958934,1425.08268513835,795.518574450992,629.564110687359
"NATL1A_525",2490.602752293,1506.20677948795,984.395972805053,521.810806682895
"NATL1A_931",2653.03114642158,1469.74461334097,1183.28653308061,286.458080260365
"NATL1A_957",89.4027202493391,15.1819396783544,74.2207805709847,-59.0388408926304
"NATL1A_1735",1901.84584314946,1310.03812348443,591.807719665029,718.230403819401
"NATL1A_1057",2622.53651994274,1499.9827335723,1122.55378637043,377.428947201867
"NATL1A_1286",2585.99841648287,1567.47866274893,1018.51975373394,548.95890901499
"NATL1A_627",2628.85975968336,1584.71667852929,1044.14308115407,540.573597375215
"NATL1A_1030",2262.40109268603,1419.78554711342,842.61554557261,577.170001540807
"EZ55_32_20",2265.46366090905,2012.51134483538,252.952316073667,1759.55902876171
"NATL1A_242",2615.58194126865,1534.00602874247,1081.57591252618,452.430116216295
"NATL1A_173",2597.69326546111,1534.16745129385,1063.52581416727,470.641637126583
"NATL1A_1017",2517.28378665822,1585.32841212838,931.955374529834,653.373037598548
"NATL1A_1729",2684.09816731276,1579.87869163061,1104.21947568215,475.65921594846
"NATL1A_1187",2470.47692431735,1482.20530729534,988.271617022002,493.933690273342
"NATL1A_1340",2338.8779151917,1495.35030356166,843.527611630043,651.822691931614
"EZ55_65_1",3286.49963017971,2903.64076000911,382.858870170602,2520.78188983851
"NATL1A_411",2449.92362438515,1565.52822469143,884.395399693718,681.132824997712
"NATL1A_1843",2284.60567494864,1520.37982291087,764.225852037772,756.1539708731
"NATL1A_1817",2742.0005265542,1534.55852472071,1207.44200183348,327.116522887231
"NATL1A_455",2564.90522911449,1507.76312112453,1057.14210798996,450.621013134575
"NATL1A_902",2784.57792348683,1539.65188966984,1244.92603381698,294.725855852863
"NATL1A_1884",2642.80968991205,1545.80535529483,1097.00433461722,448.801020677611
"NATL1A_1343",2508.99731023891,1572.87979650675,936.117513732153,636.762282774599
"NATL1A_131",2573.79563955918,1550.76441151565,1023.03122804353,527.733183472116
"NATL1A_1647",2057.67540629611,1436.66308901228,621.012317283825,815.650771728457
"NATL1A_1169",1857.43503874591,1195.05203298079,662.383005765122,532.66902721567
"NATL1A_1417",2795.52007428434,1556.90701519315,1238.6130590912,318.293956101954
"NATL1A_1502",2684.30218346481,1560.49643411379,1123.80574935102,436.690684762777
"NATL1A_1723",2281.77580417453,1492.85972840233,788.916075772199,703.943652630132
"NATL1A_311",2466.07973818526,1479.94715589425,986.13258229101,493.814573603242
"NATL1A_1751",2514.71171678328,1543.75123439628,970.960482387007,572.790752009269
"NATL1A_379",2598.73165111516,1567.60212322124,1031.12952789392,536.472595327317
