gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
S0430-3_22	P2	P5	38.0303370034278	0	19.0151685017139	7.93974283037279	1.40372690398494	5.65618768710152	1.54772215650538e-08	3.69874165682935e-08	up
NATL1A_1517	P2	P5	643.487416147485	233.988470032802	438.737943090143	1.45784504866662	0.274511134721348	5.3106955029218	1.09207662393738e-07	2.20748626330033e-07	up
NATL1A_138	P2	P5	6725.02699757711	3185.7976933829	4955.41234548	1.07758075977217	0.205314066967195	5.24845070622632	1.53383669376543e-07	3.00355602573791e-07	up
NATL1A_68	P2	P5	1788.09645973795	815.510813843749	1301.80363679085	1.1323955834468	0.219955065872103	5.14830417274976	2.62852006180885e-07	4.952209800167e-07	up
NATL1A_681	P2	P5	1140.96075095925	416.951324930856	778.956037945051	1.45120223495384	0.285079173980816	5.09052350155713	3.57076310061531e-07	6.57091226562505e-07	up
NATL1A_103	P2	P5	7030.92084671075	2630.75034902957	4830.83559787016	1.41790478458235	0.286179513659194	4.95459918305299	7.24795387506577e-07	1.26845765133088e-06	up
NATL1A_1396	P2	P5	1043.31037851959	393.499859321595	718.405118920592	1.40541126965167	0.290899950795089	4.83125303325213	1.35676441321566e-06	2.28335831662558e-06	up
NATL1A_1511	P2	P5	41540.8471217133	20525.9393951451	31033.3932584292	1.01703038065093	0.222394091020016	4.57309983366147	4.80561019037393e-06	7.57995069256431e-06	up
NATL1A_748	P2	P5	1303.59672327068	651.238345674776	977.41753447273	1.00064862921119	0.233750335076427	4.28084361412368	1.86186165883927e-05	2.86463090047815e-05	up
NATL1A_290	P2	P5	33108.3191475416	12922.4260258972	23015.3725867194	1.35725747764512	0.323918978536108	4.19011409513266	2.78814223322794e-05	4.27343909635476e-05	up
NATL1A_895	P2	P5	8883.67281994366	4378.87663764971	6631.27472879668	1.02040760223691	0.245023844426838	4.16452367982331	3.12003245291471e-05	4.77606490650809e-05	up
NATL1A_1539	P2	P5	608.571386236928	239.111389348044	423.841387792486	1.34687796196255	0.327193830126673	4.11645281159828	3.84748058528745e-05	5.87843376314501e-05	up
NATL1A_1064	P2	P5	595.733082785493	265.645587036097	430.689334910795	1.16411169785955	0.284043052620658	4.09836356537907	4.16081376670463e-05	6.35314127352844e-05	up
NATL1A_1335	P2	P5	4023.9058329332	1943.37611721804	2983.64097507562	1.04972403533124	0.265158425569043	3.95885604267892	7.53096102101151e-05	0.000114087557068699	up
NATL1A_1381	P2	P5	60.5337004065138	15.0357385741127	37.7847194903133	2.00119267092876	0.515273847215278	3.88374586007792	0.000102859420389091	0.000155141201430873	up
NATL1A_1334	P2	P5	58260.752883389	27358.5716216443	42809.6622525166	1.09050825756667	0.290895114689967	3.74880224004078	0.00017768111993735	0.00026599795336572	up
NATL1A_1225	P2	P5	3140.89667961653	1547.58460416013	2344.24064188833	1.02072215251069	0.299634155199662	3.40656141764122	0.00065786747159225	0.000969520632386257	up
NATL1A_1338	P2	P5	764.48834622142	317.595172275362	541.041759248391	1.26609893336908	0.382986915509346	3.30585427882114	0.000946873173755125	0.0013882294328072	up
NATL1A_1079	P2	P5	335.348304354594	133.413281442499	234.380792898547	1.32803420393534	0.452533587757082	2.93466438705148	0.00333908630014028	0.00476941722858995	up
NATL1A_363	P2	P5	691.456906281353	334.668562356469	513.062734318911	1.04800904080877	0.376447381564753	2.78394562462511	0.00537020362234266	0.00756532335118346	up
NATL1A_1389	P2	P5	540.674660314882	227.796721272963	384.235690793922	1.24593732335624	0.452925588403126	2.75086538552398	0.0059438063102893	0.00835144596597142	up
